Vdm, I2
-0.381381381381,7.98e-05
-0.379379379379,7.96e-05
-0.377377377377,7.94e-05
-0.375375375375,7.91e-05
-0.373373373373,7.89e-05
-0.371371371371,7.86e-05
-0.369369369369,7.84e-05
-0.367367367367,7.81e-05
-0.365365365365,7.79e-05
-0.363363363363,7.76e-05
-0.361361361361,7.74e-05
-0.359359359359,7.71e-05
-0.357357357357,7.69e-05
-0.355355355355,7.66e-05
-0.353353353353,7.64e-05
-0.351351351351,7.61e-05
-0.349349349349,7.59e-05
-0.347347347347,7.56e-05
-0.345345345345,7.53e-05
-0.343343343343,7.51e-05
-0.341341341341,7.48e-05
-0.339339339339,7.46e-05
-0.337337337337,7.43e-05
-0.335335335335,7.4e-05
-0.333333333333,7.38e-05
-0.331331331331,7.35e-05
-0.329329329329,7.32e-05
-0.327327327327,7.29e-05
-0.325325325325,7.27e-05
-0.323323323323,7.24e-05
-0.321321321321,7.22e-05
-0.319319319319,7.19e-05
-0.317317317317,7.16e-05
-0.315315315315,7.13e-05
-0.313313313313,7.1e-05
-0.311311311311,7.08e-05
-0.309309309309,7.05e-05
-0.307307307307,7.02e-05
-0.305305305305,6.99e-05
-0.303303303303,6.96e-05
-0.301301301301,6.94e-05
-0.299299299299,6.91e-05
-0.297297297297,6.88e-05
-0.295295295295,6.85e-05
-0.293293293293,6.82e-05
-0.291291291291,6.79e-05
-0.289289289289,6.76e-05
-0.287287287287,6.74e-05
-0.285285285285,6.71e-05
-0.283283283283,6.68e-05
-0.281281281281,6.65e-05
-0.279279279279,6.62e-05
-0.277277277277,6.59e-05
-0.275275275275,6.56e-05
-0.273273273273,6.53e-05
-0.271271271271,6.5e-05
-0.269269269269,6.47e-05
-0.267267267267,6.44e-05
-0.265265265265,6.42e-05
-0.263263263263,6.39e-05
-0.261261261261,6.36e-05
-0.259259259259,6.33e-05
-0.257257257257,6.3e-05
-0.255255255255,6.27e-05
-0.253253253253,6.24e-05
-0.251251251251,6.21e-05
-0.249249249249,6.17e-05
-0.247247247247,6.14e-05
-0.245245245245,6.12e-05
-0.243243243243,6.09e-05
-0.241241241241,6.06e-05
-0.239239239239,6.03e-05
-0.237237237237,6e-05
-0.235235235235,5.97e-05
-0.233233233233,5.94e-05
-0.231231231231,5.91e-05
-0.229229229229,5.88e-05
-0.227227227227,5.85e-05
-0.225225225225,5.83e-05
-0.223223223223,5.79e-05
-0.221221221221,5.77e-05
-0.219219219219,5.74e-05
-0.217217217217,5.71e-05
-0.215215215215,5.68e-05
-0.213213213213,5.65e-05
-0.211211211211,5.62e-05
-0.209209209209,5.59e-05
-0.207207207207,5.56e-05
-0.205205205205,5.53e-05
-0.203203203203,5.5e-05
-0.201201201201,5.47e-05
-0.199199199199,5.44e-05
-0.197197197197,5.41e-05
-0.195195195195,5.38e-05
-0.193193193193,5.35e-05
-0.191191191191,5.32e-05
-0.189189189189,5.29e-05
-0.187187187187,5.26e-05
-0.185185185185,5.23e-05
-0.183183183183,5.2e-05
-0.181181181181,5.17e-05
-0.179179179179,5.14e-05
-0.177177177177,5.11e-05
-0.175175175175,5.08e-05
-0.173173173173,5.05e-05
-0.171171171171,5.02e-05
-0.169169169169,4.99e-05
-0.167167167167,4.96e-05
-0.165165165165,4.93e-05
-0.163163163163,4.9e-05
-0.161161161161,4.87e-05
-0.159159159159,4.84e-05
-0.157157157157,4.81e-05
-0.155155155155,4.78e-05
-0.153153153153,4.74e-05
-0.151151151151,4.72e-05
-0.149149149149,4.68e-05
-0.147147147147,4.65e-05
-0.145145145145,4.62e-05
-0.143143143143,4.59e-05
-0.141141141141,4.56e-05
-0.139139139139,4.53e-05
-0.137137137137,4.5e-05
-0.135135135135,4.47e-05
-0.133133133133,4.44e-05
-0.131131131131,4.41e-05
-0.129129129129,4.38e-05
-0.127127127127,4.35e-05
-0.125125125125,4.32e-05
-0.123123123123,4.29e-05
-0.121121121121,4.26e-05
-0.119119119119,4.23e-05
-0.117117117117,4.2e-05
-0.115115115115,4.18e-05
-0.113113113113,4.15e-05
-0.111111111111,4.12e-05
-0.109109109109,4.09e-05
-0.107107107107,4.06e-05
-0.105105105105,4.03e-05
-0.103103103103,4e-05
-0.101101101101,3.97e-05
-0.0990990990991,3.94e-05
-0.0970970970971,3.91e-05
-0.0950950950951,3.88e-05
-0.0930930930931,3.86e-05
-0.0910910910911,3.83e-05
-0.0890890890891,3.8e-05
-0.0870870870871,3.77e-05
-0.0850850850851,3.74e-05
-0.0830830830831,3.71e-05
-0.0810810810811,3.68e-05
-0.0790790790791,3.66e-05
-0.0770770770771,3.63e-05
-0.0750750750751,3.6e-05
-0.0730730730731,3.57e-05
-0.0710710710711,3.54e-05
-0.0690690690691,3.51e-05
-0.0670670670671,3.49e-05
-0.0650650650651,3.46e-05
-0.0630630630631,3.43e-05
-0.0610610610611,3.4e-05
-0.0590590590591,3.37e-05
-0.0570570570571,3.34e-05
-0.0550550550551,3.31e-05
-0.0530530530531,3.28e-05
-0.0510510510511,3.26e-05
-0.049049049049,3.23e-05
-0.047047047047,3.2e-05
-0.045045045045,3.17e-05
-0.043043043043,3.14e-05
-0.041041041041,3.11e-05
-0.039039039039,3.08e-05
-0.037037037037,3.06e-05
-0.035035035035,3.03e-05
-0.033033033033,3e-05
-0.031031031031,2.97e-05
-0.029029029029,2.94e-05
-0.027027027027,2.91e-05
-0.025025025025,2.89e-05
-0.023023023023,2.86e-05
-0.021021021021,2.83e-05
-0.019019019019,2.8e-05
-0.017017017017,2.77e-05
-0.015015015015,2.75e-05
-0.013013013013,2.72e-05
-0.011011011011,2.69e-05
-0.00900900900901,2.66e-05
-0.00700700700701,2.64e-05
-0.00500500500501,2.61e-05
-0.003003003003,2.58e-05
-0.001001001001,2.55e-05
0.001001001001,2.53e-05
0.003003003003,2.5e-05
0.00500500500501,2.47e-05
0.00700700700701,2.45e-05
0.00900900900901,2.42e-05
0.011011011011,2.4e-05
0.013013013013,2.37e-05
0.015015015015,2.35e-05
0.017017017017,2.32e-05
0.019019019019,2.29e-05
0.021021021021,2.27e-05
0.023023023023,2.25e-05
0.025025025025,2.22e-05
0.027027027027,2.19e-05
0.029029029029,2.17e-05
0.031031031031,2.14e-05
0.033033033033,2.12e-05
0.035035035035,2.09e-05
0.037037037037,2.07e-05
0.039039039039,2.04e-05
0.041041041041,2.02e-05
0.043043043043,2e-05
0.045045045045,1.97e-05
0.047047047047,1.95e-05
0.049049049049,1.92e-05
0.0510510510511,1.9e-05
0.0530530530531,1.87e-05
0.0550550550551,1.85e-05
0.0570570570571,1.83e-05
0.0590590590591,1.8e-05
0.0610610610611,1.78e-05
0.0630630630631,1.76e-05
0.0650650650651,1.73e-05
0.0670670670671,1.71e-05
0.0690690690691,1.69e-05
0.0710710710711,1.66e-05
0.0730730730731,1.64e-05
0.0750750750751,1.62e-05
0.0770770770771,1.59e-05
0.0790790790791,1.57e-05
0.0810810810811,1.55e-05
0.0830830830831,1.53e-05
0.0850850850851,1.5e-05
0.0870870870871,1.48e-05
0.0890890890891,1.46e-05
0.0910910910911,1.44e-05
0.0930930930931,1.41e-05
0.0950950950951,1.39e-05
0.0970970970971,1.37e-05
0.0990990990991,1.35e-05
0.101101101101,1.33e-05
0.103103103103,1.31e-05
0.105105105105,1.28e-05
0.107107107107,1.26e-05
0.109109109109,1.24e-05
0.111111111111,1.22e-05
0.113113113113,1.2e-05
0.115115115115,1.18e-05
0.117117117117,1.16e-05
0.119119119119,1.14e-05
0.121121121121,1.12e-05
0.123123123123,1.1e-05
0.125125125125,1.08e-05
0.127127127127,1.06e-05
0.129129129129,1.04e-05
0.131131131131,1.02e-05
0.133133133133,1e-05
0.135135135135,1.001e-05
0.137137137137,9.82e-06
0.139139139139,9.64e-06
0.141141141141,9.47e-06
0.143143143143,9.29e-06
0.145145145145,9.12e-06
0.147147147147,8.94e-06
0.149149149149,8.77e-06
0.151151151151,8.6e-06
0.153153153153,8.44e-06
0.155155155155,8.27e-06
0.157157157157,8.1e-06
0.159159159159,7.93e-06
0.161161161161,7.76e-06
0.163163163163,7.61e-06
0.165165165165,7.44e-06
0.167167167167,7.3e-06
0.169169169169,7.13e-06
0.171171171171,6.98e-06
0.173173173173,6.83e-06
0.175175175175,6.69e-06
0.177177177177,6.52e-06
0.179179179179,6.38e-06
0.181181181181,6.24e-06
0.183183183183,6.09e-06
0.185185185185,5.95e-06
0.187187187187,5.81e-06
0.189189189189,5.66e-06
0.191191191191,5.54e-06
0.193193193193,5.4e-06
0.195195195195,5.26e-06
0.197197197197,5.13e-06
0.199199199199,5e-06
0.201201201201,4.87e-06
0.203203203203,4.72e-06
0.205205205205,4.61e-06
0.207207207207,4.48e-06
0.209209209209,4.36e-06
0.211211211211,4.24e-06
0.213213213213,4.12e-06
0.215215215215,4e-06
0.217217217217,3.89e-06
0.219219219219,3.79e-06
0.221221221221,3.66e-06
0.223223223223,3.55e-06
0.225225225225,3.45e-06
0.227227227227,3.33e-06
0.229229229229,3.23e-06
0.231231231231,3.13e-06
0.233233233233,3.04e-06
0.235235235235,2.95e-06
0.237237237237,2.84e-06
0.239239239239,2.76e-06
0.241241241241,2.66e-06
0.243243243243,2.58e-06
0.245245245245,2.49e-06
0.247247247247,2.4e-06
0.249249249249,2.32e-06
0.251251251251,2.22e-06
0.253253253253,2.13e-06
0.255255255255,2.05e-06
0.257257257257,1.98e-06
0.259259259259,1.92e-06
0.261261261261,1.85e-06
0.263263263263,1.77e-06
0.265265265265,1.71e-06
0.267267267267,1.64e-06
0.269269269269,1.58e-06
0.271271271271,1.52e-06
0.273273273273,1.46e-06
0.275275275275,1.41e-06
0.277277277277,1.34e-06
0.279279279279,1.29e-06
0.281281281281,1.25e-06
0.283283283283,1.18e-06
0.285285285285,1.13e-06
0.287287287287,1.09e-06
0.289289289289,1.05e-06
0.291291291291,1e-06
0.293293293293,9.62e-07
0.295295295295,9.29e-07
0.297297297297,8.71e-07
0.299299299299,8.54e-07
0.301301301301,8.03e-07
0.303303303303,7.7e-07
0.305305305305,7.3e-07
0.307307307307,7.02e-07
0.309309309309,6.64e-07
0.311311311311,6.32e-07
0.313313313313,6e-07
0.315315315315,5.82e-07
0.317317317317,5.47e-07
0.319319319319,5.2e-07
0.321321321321,4.95e-07
0.323323323323,4.68e-07
0.325325325325,4.5e-07
0.327327327327,4.3e-07
0.329329329329,3.94e-07
0.331331331331,3.9e-07
0.333333333333,3.66e-07
0.335335335335,3.47e-07
0.337337337337,3.23e-07
0.339339339339,3.05e-07
0.341341341341,2.93e-07
0.343343343343,2.75e-07
0.345345345345,2.63e-07
0.347347347347,2.47e-07
0.349349349349,2.44e-07
0.351351351351,2.22e-07
0.353353353353,2.01e-07
0.355355355355,1.89e-07
0.357357357357,1.82e-07
0.359359359359,1.76e-07
0.361361361361,1.62e-07
0.363363363363,1.56e-07
0.365365365365,1.42e-07
0.367367367367,1.36e-07
0.369369369369,1.3e-07
0.371371371371,1.14e-07
0.373373373373,1.18e-07
0.375375375375,1.14e-07
0.377377377377,8.79e-08
0.379379379379,9.31e-08
0.381381381381,9.41e-08
0.383383383383,8.55e-08
0.385385385385,8.09e-08
0.387387387387,7.49e-08
0.389389389389,7.36e-08
0.391391391391,6.92e-08
0.393393393393,6.44e-08
0.395395395395,5.79e-08
0.397397397397,6.08e-08
0.399399399399,5.4e-08
0.401401401401,4.98e-08
0.403403403403,4.61e-08
0.405405405405,4.32e-08
0.407407407407,4.01e-08
0.409409409409,3.98e-08
0.411411411411,3.62e-08
0.413413413413,3.41e-08
0.415415415415,3.31e-08
0.417417417417,3.17e-08
0.419419419419,2.77e-08
0.421421421421,2.84e-08
0.423423423423,2.89e-08
0.425425425425,2.25e-08
0.427427427427,2.44e-08
0.429429429429,1.96e-08
0.431431431431,1.98e-08
0.433433433433,2.05e-08
0.435435435435,1.49e-08
0.437437437437,1.13e-08
0.439439439439,1.86e-08
0.441441441441,1.51e-08
0.443443443443,1.32e-08
0.445445445445,1e-08
0.447447447447,1.31e-08
0.449449449449,1.48e-08
0.451451451451,5e-09
0.453453453453,9.9e-09
0.455455455455,1.03e-08
0.457457457457,6.8e-09
0.459459459459,4.5e-09
0.461461461461,1.09e-08
0.463463463463,4.7e-09
0.465465465465,4e-10
0.467467467467,6.6e-09
0.469469469469,3.2e-09
0.471471471471,7.9e-09
0.473473473473,2.4e-09
0.475475475475,8e-10
0.477477477477,3.2e-09
0.479479479479,5.2e-09
0.481481481481,4.6e-09
0.483483483483,3.3e-09
0.485485485485,3.2e-09
0.487487487487,3.3e-09
0.489489489489,1e-09
0.491491491491,4.9e-09
0.493493493493,-4e-10
0.495495495495,3.1e-09
0.497497497497,-1e-09
0.499499499499,3.6e-09
0.501501501502,2.8e-09
0.503503503504,1e-09
0.505505505506,1.4e-09
0.507507507508,2.3e-09
0.50950950951,-1.9e-09
0.511511511512,1.1e-09
0.513513513514,1.4e-09
0.515515515516,2.8e-09
0.517517517518,3.4e-09
0.51951951952,-1e-09
0.521521521522,2.7e-09
0.523523523524,-1.1e-09
0.525525525526,1e-09
0.527527527528,1.3e-09
0.52952952953,-3.1e-09
0.531531531532,-3e-09
0.533533533534,-1.1e-09
0.535535535536,4.3e-09
0.537537537538,1.1e-09
0.53953953954,1.9e-09
0.541541541542,-5e-10
0.543543543544,-3e-10
0.545545545546,2e-10
0.547547547548,5e-10
0.54954954955,-3.6e-09
0.551551551552,1.8e-09
0.553553553554,4.7e-09
0.555555555556,1e-09
0.557557557558,9e-10
0.55955955956,-5.6e-09
0.561561561562,1e-10
0.563563563564,0.0
0.565565565566,-9e-10
0.567567567568,-8e-10
0.56956956957,-6e-10
0.571571571572,-2.9e-09
0.573573573574,3.2e-09
0.575575575576,-3e-10
0.577577577578,1e-10
0.57957957958,2.6e-09
0.581581581582,-3.1e-09
0.583583583584,1e-10
0.585585585586,2e-10
0.587587587588,-1e-10
0.58958958959,-8e-10
0.591591591592,-3.5e-09
0.593593593594,0.0
0.595595595596,-1.6e-09
0.597597597598,1.3e-09
0.5995995996,4.3e-09
0.601601601602,-3.1e-09
0.603603603604,-1.4e-09
0.605605605606,-1.7e-09
0.607607607608,-1.5e-09
0.60960960961,1e-10
0.611611611612,-4.8e-09
0.613613613614,-1.7e-09
0.615615615616,1.9e-09
0.617617617618,-6e-10
0.61961961962,-2e-10
0.621621621622,-1.6e-09
0.623623623624,1.7e-09
0.625625625626,-7e-10
0.627627627628,1.1e-09
0.62962962963,1.6e-09
0.631631631632,-1.6e-09
0.633633633634,2.4e-09
0.635635635636,-2e-09
0.637637637638,2e-10
0.63963963964,7.5e-09
0.641641641642,-2.3e-09
0.643643643644,-1.1e-09
0.645645645646,-1.4e-09
0.647647647648,1.9e-09
0.64964964965,-1.9e-09
0.651651651652,-1.6e-09
0.653653653654,8e-10
0.655655655656,-1.9e-09
0.657657657658,1.4e-09
0.65965965966,-4.7e-09
0.661661661662,-1.4e-09
0.663663663664,-8e-10
0.665665665666,8e-10
0.667667667668,1e-09
0.66966966967,2e-10
0.671671671672,1e-09
0.673673673674,1.5e-09
0.675675675676,-2.5e-09
0.677677677678,3e-10
0.67967967968,-3.4e-09
0.681681681682,-2.7e-09
0.683683683684,2e-09
0.685685685686,4.3e-09
0.687687687688,1e-09
0.68968968969,-4.5e-09
0.691691691692,-1.3e-09
0.693693693694,-5e-10
0.695695695696,2e-09
0.697697697698,8e-10
0.6996996997,-2.5e-09
0.701701701702,-2e-09
0.703703703704,-2.4e-09
0.705705705706,-4e-10
0.707707707708,-1.9e-09
0.70970970971,-4.1e-09
0.711711711712,1.3e-09
0.713713713714,-3.8e-09
0.715715715716,1e-09
0.717717717718,-1e-09
0.71971971972,7e-10
0.721721721722,2e-10
0.723723723724,1e-09
0.725725725726,1e-10
0.727727727728,2.4e-09
0.72972972973,-1.5e-09
0.731731731732,-1e-09
0.733733733734,-1e-10
0.735735735736,-1.2e-09
0.737737737738,8e-10
0.73973973974,1.5e-09
0.741741741742,-1.2e-09
0.743743743744,-1.4e-09
0.745745745746,1.9e-09
0.747747747748,-3.1e-09
0.74974974975,2.4e-09
0.751751751752,-4e-10
0.753753753754,-1.4e-09
0.755755755756,-2.2e-09
0.757757757758,2.7e-09
0.75975975976,8e-10
0.761761761762,-5e-10
0.763763763764,-3.2e-09
0.765765765766,-7e-10
0.767767767768,2e-09
0.76976976977,1.3e-09
0.771771771772,7e-10
0.773773773774,-1.5e-09
0.775775775776,3e-10
0.777777777778,6e-10
0.77977977978,-2.9e-09
0.781781781782,-1.1e-09
0.783783783784,2e-10
0.785785785786,-3.7e-09
0.787787787788,-1.5e-09
0.78978978979,1e-10
0.791791791792,3e-10
0.793793793794,2e-09
0.795795795796,9e-10
0.797797797798,6e-10
0.7997997998,-2e-09
0.801801801802,1.5e-09
0.803803803804,-4.1e-09
0.805805805806,-1.6e-09
0.807807807808,-2.9e-09
0.80980980981,-4.5e-09
0.811811811812,3.5e-09
0.813813813814,2e-10
0.815815815816,-4.2e-09
0.817817817818,-8e-10
0.81981981982,5e-10
0.821821821822,0.0
0.823823823824,-2.6e-09
0.825825825826,-2.2e-09
0.827827827828,-1.5e-09
0.82982982983,-3.6e-09
0.831831831832,-2.5e-09
0.833833833834,-6e-10
0.835835835836,2.2e-09
0.837837837838,-4e-10
0.83983983984,-9e-10
0.841841841842,-3e-10
0.843843843844,3e-10
0.845845845846,-2.8e-09
0.847847847848,-3e-09
0.84984984985,-3.3e-09
0.851851851852,-1.2e-09
0.853853853854,-2.4e-09
0.855855855856,6e-10
0.857857857858,-2.9e-09
0.85985985986,1e-09
0.861861861862,-1.3e-09
0.863863863864,-1e-09
0.865865865866,-1.2e-09
0.867867867868,-1.4e-09
0.86986986987,-2.3e-09
0.871871871872,-7e-10
0.873873873874,-2.7e-09
0.875875875876,-5.2e-09
0.877877877878,-1.8e-09
0.87987987988,-1.7e-09
0.881881881882,2.3e-09
0.883883883884,-2.9e-09
0.885885885886,2.5e-09
0.887887887888,-9e-10
0.88988988989,-1.9e-09
0.891891891892,1.4e-09
0.893893893894,3.2e-09
0.895895895896,-1.6e-09
0.897897897898,4.7e-09
0.8998998999,-2.5e-09
0.901901901902,-9e-10
0.903903903904,-2.8e-09
0.905905905906,5e-10
0.907907907908,-1.6e-09
0.90990990991,-7e-10
0.911911911912,-5.6e-09
0.913913913914,-1e-09
0.915915915916,1.5e-09
0.917917917918,-3.2e-09
0.91991991992,-1.1e-09
0.921921921922,2.5e-09
0.923923923924,6e-10
0.925925925926,3e-10
0.927927927928,-4.5e-09
0.92992992993,0.0
