Vdm, V
-0.332732732733,2.292
-0.331931931932,2.292
-0.331131131131,2.292
-0.33033033033,2.292
-0.32952952953,2.292
-0.328728728729,2.292
-0.327927927928,2.292
-0.327127127127,2.292
-0.326326326326,2.292
-0.325525525526,2.292
-0.324724724725,2.292
-0.323923923924,2.292
-0.323123123123,2.292
-0.322322322322,2.292
-0.321521521522,2.292
-0.320720720721,2.292
-0.31991991992,2.292
-0.319119119119,2.292
-0.318318318318,2.292
-0.317517517518,2.292
-0.316716716717,2.292
-0.315915915916,2.292
-0.315115115115,2.292
-0.314314314314,2.292
-0.313513513514,2.292
-0.312712712713,2.292
-0.311911911912,2.292
-0.311111111111,2.292
-0.31031031031,2.292
-0.30950950951,2.292
-0.308708708709,2.292
-0.307907907908,2.292
-0.307107107107,2.292
-0.306306306306,2.292
-0.305505505506,2.292
-0.304704704705,2.292
-0.303903903904,2.292
-0.303103103103,2.292
-0.302302302302,2.292
-0.301501501502,2.292
-0.300700700701,2.292
-0.2998998999,2.292
-0.299099099099,2.292
-0.298298298298,2.292
-0.297497497497,2.292
-0.296696696697,2.292
-0.295895895896,2.292
-0.295095095095,2.292
-0.294294294294,2.292
-0.293493493493,2.292
-0.292692692693,2.292
-0.291891891892,2.292
-0.291091091091,2.292
-0.29029029029,2.292
-0.289489489489,2.292
-0.288688688689,2.292
-0.287887887888,2.292
-0.287087087087,2.292
-0.286286286286,2.292
-0.285485485485,2.292
-0.284684684685,2.292
-0.283883883884,2.292
-0.283083083083,2.292
-0.282282282282,2.292
-0.281481481481,2.292
-0.280680680681,2.292
-0.27987987988,2.292
-0.279079079079,2.292
-0.278278278278,2.292
-0.277477477477,2.292
-0.276676676677,2.292
-0.275875875876,2.292
-0.275075075075,2.292
-0.274274274274,2.292
-0.273473473473,2.292
-0.272672672673,2.292
-0.271871871872,2.292
-0.271071071071,2.292
-0.27027027027,2.292
-0.269469469469,2.292
-0.268668668669,2.292
-0.267867867868,2.292
-0.267067067067,2.292
-0.266266266266,2.292
-0.265465465465,2.292
-0.264664664665,2.292
-0.263863863864,2.292
-0.263063063063,2.292
-0.262262262262,2.292
-0.261461461461,2.292
-0.260660660661,2.292
-0.25985985986,2.292
-0.259059059059,2.292
-0.258258258258,2.292
-0.257457457457,2.292
-0.256656656657,2.292
-0.255855855856,2.292
-0.255055055055,2.292
-0.254254254254,2.292
-0.253453453453,2.292
-0.252652652653,2.292
-0.251851851852,2.292
-0.251051051051,2.292
-0.25025025025,2.292
-0.249449449449,2.292
-0.248648648649,2.292
-0.247847847848,2.292
-0.247047047047,2.292
-0.246246246246,2.292
-0.245445445445,2.292
-0.244644644645,2.292
-0.243843843844,2.292
-0.243043043043,2.292
-0.242242242242,2.292
-0.241441441441,2.292
-0.240640640641,2.292
-0.23983983984,2.292
-0.239039039039,2.292
-0.238238238238,2.292
-0.237437437437,2.292
-0.236636636637,2.292
-0.235835835836,2.292
-0.235035035035,2.292
-0.234234234234,2.292
-0.233433433433,2.292
-0.232632632633,2.292
-0.231831831832,2.292
-0.231031031031,2.292
-0.23023023023,2.292
-0.229429429429,2.292
-0.228628628629,2.292
-0.227827827828,2.292
-0.227027027027,2.292
-0.226226226226,2.294
-0.225425425425,2.292
-0.224624624625,2.294
-0.223823823824,2.294
-0.223023023023,2.294
-0.222222222222,2.294
-0.221421421421,2.294
-0.220620620621,2.294
-0.21981981982,2.294
-0.219019019019,2.294
-0.218218218218,2.294
-0.217417417417,2.294
-0.216616616617,2.294
-0.215815815816,2.294
-0.215015015015,2.294
-0.214214214214,2.294
-0.213413413413,2.294
-0.212612612613,2.294
-0.211811811812,2.294
-0.211011011011,2.294
-0.21021021021,2.294
-0.209409409409,2.294
-0.208608608609,2.294
-0.207807807808,2.294
-0.207007007007,2.294
-0.206206206206,2.294
-0.205405405405,2.294
-0.204604604605,2.294
-0.203803803804,2.294
-0.203003003003,2.296
-0.202202202202,2.296
-0.201401401401,2.296
-0.200600600601,2.296
-0.1997997998,2.296
-0.198998998999,2.296
-0.198198198198,2.296
-0.197397397397,2.296
-0.196596596597,2.296
-0.195795795796,2.296
-0.194994994995,2.296
-0.194194194194,2.296
-0.193393393393,2.296
-0.192592592593,2.296
-0.191791791792,2.296
-0.190990990991,2.296
-0.19019019019,2.296
-0.189389389389,2.296
-0.188588588589,2.296
-0.187787787788,2.296
-0.186986986987,2.298
-0.186186186186,2.298
-0.185385385385,2.298
-0.184584584585,2.298
-0.183783783784,2.298
-0.182982982983,2.298
-0.182182182182,2.298
-0.181381381381,2.298
-0.180580580581,2.298
-0.17977977978,2.298
-0.178978978979,2.298
-0.178178178178,2.298
-0.177377377377,2.298
-0.176576576577,2.298
-0.175775775776,2.3
-0.174974974975,2.3
-0.174174174174,2.3
-0.173373373373,2.3
-0.172572572573,2.3
-0.171771771772,2.3
-0.170970970971,2.3
-0.17017017017,2.3
-0.169369369369,2.3
-0.168568568569,2.3
-0.167767767768,2.3
-0.166966966967,2.3
-0.166166166166,2.3
-0.165365365365,2.302
-0.164564564565,2.302
-0.163763763764,2.302
-0.162962962963,2.302
-0.162162162162,2.302
-0.161361361361,2.302
-0.160560560561,2.302
-0.15975975976,2.302
-0.158958958959,2.302
-0.158158158158,2.304
-0.157357357357,2.304
-0.156556556557,2.304
-0.155755755756,2.304
-0.154954954955,2.304
-0.154154154154,2.304
-0.153353353353,2.304
-0.152552552553,2.304
-0.151751751752,2.304
-0.150950950951,2.304
-0.15015015015,2.306
-0.149349349349,2.306
-0.148548548549,2.306
-0.147747747748,2.306
-0.146946946947,2.306
-0.146146146146,2.306
-0.145345345345,2.306
-0.144544544545,2.308
-0.143743743744,2.308
-0.142942942943,2.308
-0.142142142142,2.308
-0.141341341341,2.308
-0.140540540541,2.308
-0.13973973974,2.308
-0.138938938939,2.308
-0.138138138138,2.31
-0.137337337337,2.31
-0.136536536537,2.31
-0.135735735736,2.31
-0.134934934935,2.31
-0.134134134134,2.312
-0.133333333333,2.312
-0.132532532533,2.312
-0.131731731732,2.312
-0.130930930931,2.312
-0.13013013013,2.312
-0.129329329329,2.312
-0.128528528529,2.314
-0.127727727728,2.314
-0.126926926927,2.314
-0.126126126126,2.314
-0.125325325325,2.314
-0.124524524525,2.314
-0.123723723724,2.316
-0.122922922923,2.316
-0.122122122122,2.316
-0.121321321321,2.316
-0.120520520521,2.316
-0.11971971972,2.316
-0.118918918919,2.316
-0.118118118118,2.318
-0.117317317317,2.318
-0.116516516517,2.318
-0.115715715716,2.318
-0.114914914915,2.318
-0.114114114114,2.32
-0.113313313313,2.32
-0.112512512513,2.32
-0.111711711712,2.32
-0.110910910911,2.32
-0.11011011011,2.322
-0.109309309309,2.322
-0.108508508509,2.322
-0.107707707708,2.322
-0.106906906907,2.322
-0.106106106106,2.324
-0.105305305305,2.324
-0.104504504505,2.324
-0.103703703704,2.324
-0.102902902903,2.324
-0.102102102102,2.326
-0.101301301301,2.326
-0.100500500501,2.326
-0.0996996996997,2.326
-0.0988988988989,2.326
-0.0980980980981,2.328
-0.0972972972973,2.328
-0.0964964964965,2.328
-0.0956956956957,2.328
-0.0948948948949,2.33
-0.0940940940941,2.33
-0.0932932932933,2.33
-0.0924924924925,2.33
-0.0916916916917,2.332
-0.0908908908909,2.332
-0.0900900900901,2.332
-0.0892892892893,2.332
-0.0884884884885,2.332
-0.0876876876877,2.334
-0.0868868868869,2.334
-0.0860860860861,2.334
-0.0852852852853,2.334
-0.0844844844845,2.334
-0.0836836836837,2.336
-0.0828828828829,2.336
-0.0820820820821,2.336
-0.0812812812813,2.336
-0.0804804804805,2.338
-0.0796796796797,2.338
-0.0788788788789,2.338
-0.0780780780781,2.338
-0.0772772772773,2.34
-0.0764764764765,2.34
-0.0756756756757,2.34
-0.0748748748749,2.34
-0.0740740740741,2.342
-0.0732732732733,2.342
-0.0724724724725,2.342
-0.0716716716717,2.344
-0.0708708708709,2.344
-0.0700700700701,2.344
-0.0692692692693,2.344
-0.0684684684685,2.344
-0.0676676676677,2.346
-0.0668668668669,2.346
-0.0660660660661,2.346
-0.0652652652653,2.346
-0.0644644644645,2.348
-0.0636636636637,2.348
-0.0628628628629,2.348
-0.0620620620621,2.35
-0.0612612612613,2.35
-0.0604604604605,2.35
-0.0596596596597,2.352
-0.0588588588589,2.352
-0.0580580580581,2.352
-0.0572572572573,2.352
-0.0564564564565,2.354
-0.0556556556557,2.354
-0.0548548548549,2.354
-0.0540540540541,2.356
-0.0532532532533,2.356
-0.0524524524525,2.356
-0.0516516516517,2.356
-0.0508508508509,2.358
-0.0500500500501,2.358
-0.0492492492492,2.358
-0.0484484484484,2.36
-0.0476476476476,2.36
-0.0468468468468,2.36
-0.046046046046,2.36
-0.0452452452452,2.362
-0.0444444444444,2.362
-0.0436436436436,2.362
-0.0428428428428,2.362
-0.042042042042,2.364
-0.0412412412412,2.364
-0.0404404404404,2.364
-0.0396396396396,2.366
-0.0388388388388,2.366
-0.038038038038,2.366
-0.0372372372372,2.368
-0.0364364364364,2.368
-0.0356356356356,2.368
-0.0348348348348,2.37
-0.034034034034,2.37
-0.0332332332332,2.37
-0.0324324324324,2.37
-0.0316316316316,2.372
-0.0308308308308,2.372
-0.03003003003,2.372
-0.0292292292292,2.374
-0.0284284284284,2.374
-0.0276276276276,2.374
-0.0268268268268,2.376
-0.026026026026,2.376
-0.0252252252252,2.376
-0.0244244244244,2.378
-0.0236236236236,2.378
-0.0228228228228,2.378
-0.022022022022,2.38
-0.0212212212212,2.38
-0.0204204204204,2.38
-0.0196196196196,2.38
-0.0188188188188,2.382
-0.018018018018,2.382
-0.0172172172172,2.384
-0.0164164164164,2.384
-0.0156156156156,2.384
-0.0148148148148,2.384
-0.014014014014,2.386
-0.0132132132132,2.386
-0.0124124124124,2.386
-0.0116116116116,2.388
-0.0108108108108,2.388
-0.01001001001,2.388
-0.00920920920921,2.39
-0.00840840840841,2.39
-0.00760760760761,2.39
-0.00680680680681,2.392
-0.00600600600601,2.392
-0.00520520520521,2.392
-0.0044044044044,2.394
-0.0036036036036,2.394
-0.0028028028028,2.394
-0.002002002002,2.396
-0.0012012012012,2.396
-0.0004004004004,2.396
0.0004004004004,2.398
0.0012012012012,2.398
0.002002002002,2.398
0.0028028028028,2.4
0.0036036036036,2.4
0.0044044044044,2.4
0.00520520520521,2.4
0.00600600600601,2.402
0.00680680680681,2.402
0.00760760760761,2.402
0.00840840840841,2.404
0.00920920920921,2.404
0.01001001001,2.404
0.0108108108108,2.406
0.0116116116116,2.406
0.0124124124124,2.406
0.0132132132132,2.408
0.014014014014,2.408
0.0148148148148,2.408
0.0156156156156,2.41
0.0164164164164,2.41
0.0172172172172,2.41
0.018018018018,2.412
0.0188188188188,2.412
0.0196196196196,2.412
0.0204204204204,2.414
0.0212212212212,2.414
0.022022022022,2.414
0.0228228228228,2.416
0.0236236236236,2.416
0.0244244244244,2.416
0.0252252252252,2.416
0.026026026026,2.418
0.0268268268268,2.418
0.0276276276276,2.42
0.0284284284284,2.42
0.0292292292292,2.42
0.03003003003,2.42
0.0308308308308,2.422
0.0316316316316,2.422
0.0324324324324,2.424
0.0332332332332,2.424
0.034034034034,2.424
0.0348348348348,2.426
0.0356356356356,2.426
0.0364364364364,2.426
0.0372372372372,2.426
0.038038038038,2.428
0.0388388388388,2.428
0.0396396396396,2.428
0.0404404404404,2.43
0.0412412412412,2.43
0.042042042042,2.43
0.0428428428428,2.432
0.0436436436436,2.432
0.0444444444444,2.432
0.0452452452452,2.434
0.046046046046,2.434
0.0468468468468,2.434
0.0476476476476,2.436
0.0484484484484,2.436
0.0492492492492,2.436
0.0500500500501,2.438
0.0508508508509,2.438
0.0516516516517,2.438
0.0524524524525,2.44
0.0532532532533,2.44
0.0540540540541,2.44
0.0548548548549,2.442
0.0556556556557,2.442
0.0564564564565,2.442
0.0572572572573,2.444
0.0580580580581,2.444
0.0588588588589,2.444
0.0596596596597,2.444
0.0604604604605,2.446
0.0612612612613,2.446
0.0620620620621,2.448
0.0628628628629,2.448
0.0636636636637,2.448
0.0644644644645,2.45
0.0652652652653,2.45
0.0660660660661,2.45
0.0668668668669,2.452
0.0676676676677,2.452
0.0684684684685,2.452
0.0692692692693,2.454
0.0700700700701,2.454
0.0708708708709,2.454
0.0716716716717,2.456
0.0724724724725,2.456
0.0732732732733,2.456
0.0740740740741,2.458
0.0748748748749,2.458
0.0756756756757,2.458
0.0764764764765,2.46
0.0772772772773,2.46
0.0780780780781,2.46
0.0788788788789,2.462
0.0796796796797,2.462
0.0804804804805,2.462
0.0812812812813,2.464
0.0820820820821,2.464
0.0828828828829,2.464
0.0836836836837,2.466
0.0844844844845,2.466
0.0852852852853,2.466
0.0860860860861,2.468
0.0868868868869,2.468
0.0876876876877,2.468
0.0884884884885,2.47
0.0892892892893,2.47
0.0900900900901,2.47
0.0908908908909,2.472
0.0916916916917,2.472
0.0924924924925,2.472
0.0932932932933,2.474
0.0940940940941,2.474
0.0948948948949,2.474
0.0956956956957,2.476
0.0964964964965,2.476
0.0972972972973,2.476
0.0980980980981,2.478
0.0988988988989,2.478
0.0996996996997,2.478
0.100500500501,2.48
0.101301301301,2.48
0.102102102102,2.48
0.102902902903,2.482
0.103703703704,2.482
0.104504504505,2.484
0.105305305305,2.484
0.106106106106,2.484
0.106906906907,2.486
0.107707707708,2.486
0.108508508509,2.486
0.109309309309,2.488
0.11011011011,2.488
0.110910910911,2.488
0.111711711712,2.488
0.112512512513,2.49
0.113313313313,2.49
0.114114114114,2.49
0.114914914915,2.492
0.115715715716,2.492
0.116516516517,2.494
0.117317317317,2.494
0.118118118118,2.494
0.118918918919,2.496
0.11971971972,2.496
0.120520520521,2.496
0.121321321321,2.498
0.122122122122,2.498
0.122922922923,2.498
0.123723723724,2.498
0.124524524525,2.5
0.125325325325,2.5
0.126126126126,2.502
0.126926926927,2.502
0.127727727728,2.502
0.128528528529,2.504
0.129329329329,2.504
0.13013013013,2.504
0.130930930931,2.506
0.131731731732,2.506
0.132532532533,2.506
0.133333333333,2.508
0.134134134134,2.508
0.134934934935,2.508
0.135735735736,2.51
0.136536536537,2.51
0.137337337337,2.51
0.138138138138,2.51
0.138938938939,2.512
0.13973973974,2.512
0.140540540541,2.514
0.141341341341,2.514
0.142142142142,2.514
0.142942942943,2.516
0.143743743744,2.516
0.144544544545,2.516
0.145345345345,2.518
0.146146146146,2.518
0.146946946947,2.518
0.147747747748,2.52
0.148548548549,2.52
0.149349349349,2.52
0.15015015015,2.522
0.150950950951,2.522
0.151751751752,2.524
0.152552552553,2.524
0.153353353353,2.524
0.154154154154,2.524
0.154954954955,2.524
0.155755755756,2.526
0.156556556557,2.526
0.157357357357,2.528
0.158158158158,2.528
0.158958958959,2.528
0.15975975976,2.53
0.160560560561,2.53
0.161361361361,2.53
0.162162162162,2.53
0.162962962963,2.532
0.163763763764,2.532
0.164564564565,2.532
0.165365365365,2.534
0.166166166166,2.534
0.166966966967,2.536
0.167767767768,2.536
0.168568568569,2.536
0.169369369369,2.538
0.17017017017,2.538
0.170970970971,2.538
0.171771771772,2.54
0.172572572573,2.54
0.173373373373,2.54
0.174174174174,2.54
0.174974974975,2.542
0.175775775776,2.542
0.176576576577,2.542
0.177377377377,2.544
0.178178178178,2.544
0.178978978979,2.544
0.17977977978,2.546
0.180580580581,2.546
0.181381381381,2.548
0.182182182182,2.548
0.182982982983,2.548
0.183783783784,2.548
0.184584584585,2.55
0.185385385385,2.55
0.186186186186,2.55
0.186986986987,2.552
0.187787787788,2.552
0.188588588589,2.552
0.189389389389,2.554
0.19019019019,2.554
0.190990990991,2.554
0.191791791792,2.556
0.192592592593,2.556
0.193393393393,2.556
0.194194194194,2.558
0.194994994995,2.558
0.195795795796,2.558
0.196596596597,2.56
0.197397397397,2.56
0.198198198198,2.56
0.198998998999,2.562
0.1997997998,2.562
0.200600600601,2.562
0.201401401401,2.564
0.202202202202,2.564
0.203003003003,2.564
0.203803803804,2.566
0.204604604605,2.566
0.205405405405,2.566
0.206206206206,2.568
0.207007007007,2.568
0.207807807808,2.57
0.208608608609,2.57
0.209409409409,2.57
0.21021021021,2.57
0.211011011011,2.572
0.211811811812,2.572
0.212612612613,2.572
0.213413413413,2.574
0.214214214214,2.574
0.215015015015,2.574
0.215815815816,2.576
0.216616616617,2.576
0.217417417417,2.578
0.218218218218,2.578
0.219019019019,2.578
0.21981981982,2.58
0.220620620621,2.58
0.221421421421,2.58
0.222222222222,2.58
0.223023023023,2.582
0.223823823824,2.582
0.224624624625,2.582
0.225425425425,2.584
0.226226226226,2.584
0.227027027027,2.586
0.227827827828,2.586
0.228628628629,2.586
0.229429429429,2.588
0.23023023023,2.588
0.231031031031,2.588
0.231831831832,2.59
0.232632632633,2.59
0.233433433433,2.59
0.234234234234,2.59
0.235035035035,2.592
0.235835835836,2.592
0.236636636637,2.594
0.237437437437,2.594
0.238238238238,2.594
0.239039039039,2.594
0.23983983984,2.596
0.240640640641,2.596
0.241441441441,2.598
0.242242242242,2.598
0.243043043043,2.598
0.243843843844,2.6
0.244644644645,2.6
0.245445445445,2.6
0.246246246246,2.6
0.247047047047,2.602
0.247847847848,2.602
0.248648648649,2.602
0.249449449449,2.604
0.25025025025,2.604
0.251051051051,2.606
0.251851851852,2.606
0.252652652653,2.606
0.253453453453,2.608
0.254254254254,2.608
0.255055055055,2.608
0.255855855856,2.61
0.256656656657,2.61
0.257457457457,2.61
0.258258258258,2.612
0.259059059059,2.612
0.25985985986,2.612
0.260660660661,2.614
0.261461461461,2.614
0.262262262262,2.614
0.263063063063,2.616
0.263863863864,2.616
0.264664664665,2.616
0.265465465465,2.618
0.266266266266,2.618
0.267067067067,2.618
0.267867867868,2.62
0.268668668669,2.62
0.269469469469,2.62
0.27027027027,2.622
0.271071071071,2.622
0.271871871872,2.622
0.272672672673,2.624
0.273473473473,2.624
0.274274274274,2.624
0.275075075075,2.626
0.275875875876,2.626
0.276676676677,2.626
0.277477477477,2.628
0.278278278278,2.628
0.279079079079,2.628
0.27987987988,2.63
0.280680680681,2.63
0.281481481481,2.63
0.282282282282,2.632
0.283083083083,2.632
0.283883883884,2.632
0.284684684685,2.634
0.285485485485,2.634
0.286286286286,2.634
0.287087087087,2.636
0.287887887888,2.636
0.288688688689,2.636
0.289489489489,2.638
0.29029029029,2.638
0.291091091091,2.638
0.291891891892,2.64
0.292692692693,2.64
0.293493493493,2.64
0.294294294294,2.642
0.295095095095,2.642
0.295895895896,2.642
0.296696696697,2.644
0.297497497497,2.644
0.298298298298,2.644
0.299099099099,2.644
0.2998998999,2.646
0.300700700701,2.646
0.301501501502,2.648
0.302302302302,2.648
0.303103103103,2.648
0.303903903904,2.65
0.304704704705,2.65
0.305505505506,2.65
0.306306306306,2.652
0.307107107107,2.652
0.307907907908,2.652
0.308708708709,2.652
0.30950950951,2.654
0.31031031031,2.654
0.311111111111,2.654
0.311911911912,2.656
0.312712712713,2.656
0.313513513514,2.658
0.314314314314,2.658
0.315115115115,2.658
0.315915915916,2.658
0.316716716717,2.66
0.317517517518,2.66
0.318318318318,2.66
0.319119119119,2.662
0.31991991992,2.662
0.320720720721,2.662
0.321521521522,2.664
0.322322322322,2.664
0.323123123123,2.666
0.323923923924,2.666
0.324724724725,2.666
0.325525525526,2.666
0.326326326326,2.668
0.327127127127,2.668
0.327927927928,2.67
0.328728728729,2.67
0.32952952953,2.67
0.33033033033,2.672
0.331131131131,2.672
0.331931931932,2.672
0.332732732733,2.674
0.333533533534,2.674
0.334334334334,2.674
0.335135135135,2.676
0.335935935936,2.676
0.336736736737,2.676
0.337537537538,2.678
0.338338338338,2.678
0.339139139139,2.678
0.33993993994,2.68
0.340740740741,2.68
0.341541541542,2.68
0.342342342342,2.682
0.343143143143,2.682
0.343943943944,2.684
0.344744744745,2.684
0.345545545546,2.684
0.346346346346,2.684
0.347147147147,2.686
0.347947947948,2.686
0.348748748749,2.686
0.34954954955,2.688
0.35035035035,2.688
0.351151151151,2.688
0.351951951952,2.69
0.352752752753,2.69
0.353553553554,2.69
0.354354354354,2.692
0.355155155155,2.692
0.355955955956,2.692
0.356756756757,2.694
0.357557557558,2.694
0.358358358358,2.696
0.359159159159,2.696
0.35995995996,2.696
0.360760760761,2.698
0.361561561562,2.698
0.362362362362,2.698
0.363163163163,2.7
0.363963963964,2.7
0.364764764765,2.7
0.365565565566,2.7
0.366366366366,2.702
0.367167167167,2.702
0.367967967968,2.702
0.368768768769,2.704
0.36956956957,2.704
0.37037037037,2.704
0.371171171171,2.706
0.371971971972,2.706
0.372772772773,2.708
0.373573573574,2.708
0.374374374374,2.708
0.375175175175,2.708
0.375975975976,2.71
0.376776776777,2.71
0.377577577578,2.712
0.378378378378,2.712
0.379179179179,2.712
0.37997997998,2.714
0.380780780781,2.714
0.381581581582,2.714
0.382382382382,2.716
0.383183183183,2.716
0.383983983984,2.716
0.384784784785,2.718
0.385585585586,2.718
0.386386386386,2.718
0.387187187187,2.718
0.387987987988,2.72
0.388788788789,2.72
0.38958958959,2.722
0.39039039039,2.722
0.391191191191,2.722
0.391991991992,2.724
0.392792792793,2.724
0.393593593594,2.724
0.394394394394,2.726
0.395195195195,2.726
0.395995995996,2.726
0.396796796797,2.728
0.397597597598,2.728
0.398398398398,2.728
0.399199199199,2.73
0.4,2.73
