Vdm, V
0.595595595596,1.703
0.597597597598,1.704
0.5995995996,1.706
0.601601601602,1.707
0.603603603604,1.709
0.605605605606,1.711
0.607607607608,1.712
0.60960960961,1.714
0.611611611612,1.716
0.613613613614,1.717
0.615615615616,1.719
0.617617617618,1.721
0.61961961962,1.722
0.621621621622,1.724
0.623623623624,1.725
0.625625625626,1.727
0.627627627628,1.729
0.62962962963,1.731
0.631631631632,1.732
0.633633633634,1.734
0.635635635636,1.735
0.637637637638,1.737
0.63963963964,1.739
0.641641641642,1.74
0.643643643644,1.742
0.645645645646,1.743
0.647647647648,1.745
0.64964964965,1.747
0.651651651652,1.748
0.653653653654,1.75
0.655655655656,1.752
0.657657657658,1.753
0.65965965966,1.755
0.661661661662,1.756
0.663663663664,1.758
0.665665665666,1.76
0.667667667668,1.761
0.66966966967,1.763
0.671671671672,1.765
0.673673673674,1.766
0.675675675676,1.768
0.677677677678,1.77
0.67967967968,1.771
0.681681681682,1.773
0.683683683684,1.774
0.685685685686,1.776
0.687687687688,1.778
0.68968968969,1.779
0.691691691692,1.781
0.693693693694,1.783
0.695695695696,1.784
0.697697697698,1.786
0.6996996997,1.788
0.701701701702,1.789
0.703703703704,1.791
0.705705705706,1.792
0.707707707708,1.794
0.70970970971,1.796
0.711711711712,1.797
0.713713713714,1.799
0.715715715716,1.8
0.717717717718,1.802
0.71971971972,1.804
0.721721721722,1.805
0.723723723724,1.807
0.725725725726,1.809
0.727727727728,1.81
0.72972972973,1.812
0.731731731732,1.814
0.733733733734,1.815
0.735735735736,1.817
0.737737737738,1.819
0.73973973974,1.82
0.741741741742,1.822
0.743743743744,1.824
0.745745745746,1.825
0.747747747748,1.827
0.74974974975,1.828
0.751751751752,1.83
0.753753753754,1.832
0.755755755756,1.834
0.757757757758,1.835
0.75975975976,1.837
0.761761761762,1.839
0.763763763764,1.84
0.765765765766,1.842
0.767767767768,1.844
0.76976976977,1.845
0.771771771772,1.847
0.773773773774,1.849
0.775775775776,1.85
0.777777777778,1.852
0.77977977978,1.853
0.781781781782,1.855
0.783783783784,1.856
0.785785785786,1.858
0.787787787788,1.86
0.78978978979,1.861
0.791791791792,1.863
0.793793793794,1.864
0.795795795796,1.866
0.797797797798,1.868
0.7997997998,1.869
0.801801801802,1.871
0.803803803804,1.872
0.805805805806,1.874
0.807807807808,1.876
0.80980980981,1.877
0.811811811812,1.879
0.813813813814,1.88
0.815815815816,1.882
0.817817817818,1.884
0.81981981982,1.885
0.821821821822,1.887
0.823823823824,1.888
0.825825825826,1.89
0.827827827828,1.892
0.82982982983,1.893
0.831831831832,1.895
0.833833833834,1.896
0.835835835836,1.898
0.837837837838,1.9
0.83983983984,1.901
0.841841841842,1.903
0.843843843844,1.905
0.845845845846,1.906
0.847847847848,1.908
0.84984984985,1.91
0.851851851852,1.911
0.853853853854,1.913
0.855855855856,1.914
0.857857857858,1.916
0.85985985986,1.918
0.861861861862,1.919
0.863863863864,1.921
0.865865865866,1.923
0.867867867868,1.924
0.86986986987,1.926
0.871871871872,1.928
0.873873873874,1.929
0.875875875876,1.931
0.877877877878,1.933
0.87987987988,1.934
0.881881881882,1.936
0.883883883884,1.938
0.885885885886,1.939
0.887887887888,1.941
0.88988988989,1.942
0.891891891892,1.944
0.893893893894,1.946
0.895895895896,1.947
0.897897897898,1.949
0.8998998999,1.951
0.901901901902,1.952
0.903903903904,1.954
0.905905905906,1.955
0.907907907908,1.957
0.90990990991,1.959
0.911911911912,1.96
0.913913913914,1.962
0.915915915916,1.963
0.917917917918,1.965
0.91991991992,1.966
0.921921921922,1.968
0.923923923924,1.97
0.925925925926,1.971
0.927927927928,1.973
0.92992992993,1.974
0.931931931932,1.976
0.933933933934,1.978
0.935935935936,1.979
0.937937937938,1.981
0.93993993994,1.982
0.941941941942,1.984
0.943943943944,1.986
0.945945945946,1.987
0.947947947948,1.989
0.94994994995,1.99
0.951951951952,1.992
0.953953953954,1.994
0.955955955956,1.995
0.957957957958,1.997
0.95995995996,1.998
0.961961961962,2.0
0.963963963964,2.012
0.965965965966,2.012
0.967967967968,2.014
0.96996996997,2.016
0.971971971972,2.016
0.973973973974,2.018
0.975975975976,2.02
0.977977977978,2.022
0.97997997998,2.024
0.981981981982,2.026
0.983983983984,2.028
0.985985985986,2.028
0.987987987988,2.03
0.98998998999,2.032
0.991991991992,2.034
0.993993993994,2.036
0.995995995996,2.036
0.997997997998,2.038
1.0,2.04
